Appid,Name,Game price (ARS),Discount,Cheapest card price (USD),Cheapest card price (ARS),Number of cards in total,Obtainable cards,Steam commission (ARS),Value of the cards obtainable without the steam commission (ARS),Approximate minimum profit (ARS),Price multiplied by number of accounts (ARS),Date of purchase,Offer type,New highest discount?,Days since the offer started,Days for the offer to end,Steamcardexchange link,Steam store link,SI
578990,Two Worlds II HD - Shattered Embrace,89.99,-60%,0.05,2.75,6,3,1.23,8.25,-82.97,-912.67,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-578990,https://store.steampowered.com/app/578990/Two_Worlds_II_HD__Shattered_Embrace/,]
618970,Outcast - Second Contact,89.85,-85%,0.05,2.75,6,3,1.23,8.25,-82.83,-911.13,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-618970,https://store.steampowered.com/app/618970/Outcast__Second_Contact/,]
823840,Macrotis: A Mother's Journey,90.99,-30%,0.06,3.3,6,3,1.48,9.89,-82.58,-908.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-823840,https://store.steampowered.com/app/823840/Macrotis_A_Mothers_Journey/,]
557850,Magnificent Ships: Volume 1,90.99,-30%,0.06,3.3,6,3,1.48,9.89,-82.58,-908.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-557850,https://store.steampowered.com/app/557850/Magnificent_Ships_Volume_1/,]
526490,Higurashi When They Cry Hou - Ch.4 Himatsubushi,97.49,-35%,0.08,4.4,8,4,2.64,17.6,-82.53,-907.83,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-526490,https://store.steampowered.com/app/526490/Higurashi_When_They_Cry_Hou__Ch4_Himatsubushi/,]
241930,Middle-earth™: Shadow of Mordor™,89.99,-60%,0.04,2.2,8,4,1.32,8.8,-82.51,-907.61,,Middle Earth,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-241930,https://store.steampowered.com/app/241930/Middleearth_Shadow_of_Mordor/,]
590380,Into the Breach,89.99,-50%,0.04,2.2,8,4,1.32,8.8,-82.51,-907.61,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-590380,https://store.steampowered.com/app/590380/Into_the_Breach/,]
252110,Lovers in a Dangerous Spacetime,89.99,-50%,0.04,2.2,7,4,1.32,8.8,-82.51,-907.61,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-252110,https://store.steampowered.com/app/252110/Lovers_in_a_Dangerous_Spacetime/,]
356650,Death's Gambit,89.99,-60%,0.04,2.2,8,4,1.32,8.8,-82.51,-907.61,,X,"lowest price is ARS$ 44,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-356650,https://store.steampowered.com/app/356650/Deaths_Gambit/,]
571310,SteamWorld Dig 2,89.99,-60%,0.04,2.2,7,4,1.32,8.8,-82.51,-907.61,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-571310,https://store.steampowered.com/app/571310/SteamWorld_Dig_2/,]
471010,Seven: Enhanced Edition,89.99,-70%,0.04,2.2,7,4,1.32,8.8,-82.51,-907.61,,X,"lowest price is ARS$ 74,99 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-471010,https://store.steampowered.com/app/471010/Seven_Enhanced_Edition/,]
611760,Don't Escape: 4 Days to Survive,89.99,-50%,0.04,2.2,8,4,1.32,8.8,-82.51,-907.61,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-611760,https://store.steampowered.com/app/611760/Dont_Escape_4_Days_to_Survive/,]
280520,Crea,89.99,-50%,0.04,2.2,8,4,1.32,8.8,-82.51,-907.61,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-280520,https://store.steampowered.com/app/280520/Crea/,]
609420,Never Give Up,89.99,-50%,0.04,2.2,7,4,1.32,8.8,-82.51,-907.61,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-609420,https://store.steampowered.com/app/609420/Never_Give_Up/,]
675240,Shining Song Starnova,98.99,-70%,0.09,4.95,7,4,2.97,19.8,-82.16,-903.76,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-675240,https://store.steampowered.com/app/675240/Shining_Song_Starnova/,]
488550,Dream Car Builder,90.99,-30%,0.04,2.2,10,5,1.65,11.0,-81.64,-898.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-488550,https://store.steampowered.com/app/488550/Dream_Car_Builder/,]
645790,Home Wars,90.99,-30%,0.04,2.2,9,5,1.65,11.0,-81.64,-898.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-645790,https://store.steampowered.com/app/645790/Home_Wars/,]
759940,前程似锦 Excellent Expectations,90.0,-40%,0.06,3.3,6,3,1.48,9.89,-81.59,-897.49,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-759940,https://store.steampowered.com/app/759940/_Excellent_Expectations/,]
49520,Borderlands 2,89.99,-75%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-49520,https://store.steampowered.com/app/49520/Borderlands_2/,]
274920,FaceRig,89.99,-50%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-274920,https://store.steampowered.com/app/274920/FaceRig/,]
373930,Sudden Strike 4,89.99,-60%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,X,"lowest price is ARS$ 56,24 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-373930,https://store.steampowered.com/app/373930/Sudden_Strike_4/,]
423230,Furi,89.99,-60%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,X,"lowest price is ARS$ 56,24 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-423230,https://store.steampowered.com/app/423230/Furi/,]
405710,Staxel,89.99,-60%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-405710,https://store.steampowered.com/app/405710/Staxel/,]
452570,Battle Chef Brigade Deluxe,89.99,-60%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,X,"lowest price is ARS$ 44,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-452570,https://store.steampowered.com/app/452570/Battle_Chef_Brigade_Deluxe/,]
335620,Star Traders: Frontiers,89.99,-50%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-335620,https://store.steampowered.com/app/335620/Star_Traders_Frontiers/,]
476650,The Silver Case,89.99,-60%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-476650,https://store.steampowered.com/app/476650/The_Silver_Case/,]
300380,Road Redemption,89.99,-60%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-300380,https://store.steampowered.com/app/300380/Road_Redemption/,]
628770,Tangledeep,89.99,-50%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-628770,https://store.steampowered.com/app/628770/Tangledeep/,]
252470,Space Pirates And Zombies 2,89.99,-60%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,2020 Halloween Sale,"lowest price is ARS$ 45,00 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-252470,https://store.steampowered.com/app/252470/Space_Pirates_And_Zombies_2/,]
315460,Dig or Die,89.99,-40%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-315460,https://store.steampowered.com/app/315460/Dig_or_Die/,]
846110,The friends of Ringo Ishikawa,89.99,-50%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-846110,https://store.steampowered.com/app/846110/The_friends_of_Ringo_Ishikawa/,]
395620,Ittle Dew 2+,89.99,-50%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-395620,https://store.steampowered.com/app/395620/Ittle_Dew_2/,]
226620,Desktop Dungeons,89.99,-50%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-226620,https://store.steampowered.com/app/226620/Desktop_Dungeons/,]
442780,STRAFE: Gold Edition,89.99,-50%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-442780,https://store.steampowered.com/app/442780/STRAFE_Gold_Edition/,]
632900,Serment - Contract with a Devil,89.99,-50%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-632900,https://store.steampowered.com/app/632900/Serment__Contract_with_a_Devil/,]
380220,Hover Junkers,89.99,-60%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,X,"lowest price is ARS$ 77,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-380220,https://store.steampowered.com/app/380220/Hover_Junkers/,]
262850,The Journey Down: Chapter Two,89.99,-50%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-262850,https://store.steampowered.com/app/262850/The_Journey_Down_Chapter_Two/,]
300340,Lemma,89.99,-50%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-300340,https://store.steampowered.com/app/300340/Lemma/,]
400580,Black Closet,89.99,-60%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-400580,https://store.steampowered.com/app/400580/Black_Closet/,]
539400,Son of a Witch,89.99,-50%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-539400,https://store.steampowered.com/app/539400/Son_of_a_Witch/,]
383930,Doorways: Holy Mountains of Flesh,89.99,-60%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-383930,https://store.steampowered.com/app/383930/Doorways_Holy_Mountains_of_Flesh/,]
534980,Never Forget Me,89.99,-50%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-534980,https://store.steampowered.com/app/534980/Never_Forget_Me/,]
253390,Hot Tin Roof: The Cat That Wore A Fedora,89.99,-50%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-253390,https://store.steampowered.com/app/253390/Hot_Tin_Roof_The_Cat_That_Wore_A_Fedora/,]
317290,Bionic Heart 2,89.99,-50%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-317290,https://store.steampowered.com/app/317290/Bionic_Heart_2/,]
942580,An Adventurer's Tale,89.99,-40%,0.06,3.3,6,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-942580,https://store.steampowered.com/app/942580/An_Adventurers_Tale/,]
871990,BattleRush 2,89.99,-50%,0.06,3.3,5,3,1.48,9.89,-81.58,-897.38,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-871990,https://store.steampowered.com/app/871990/BattleRush_2/,]
415300,Monster Monpiece,90.99,-30%,0.07,3.85,6,3,1.73,11.55,-81.16,-892.76,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-415300,https://store.steampowered.com/app/415300/Monster_Monpiece/,]
645630,Car Mechanic Simulator 2018,89.99,-60%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,X,"lowest price is ARS$ 78,74 at -65%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-645630,https://store.steampowered.com/app/645630/Car_Mechanic_Simulator_2018/,]
290340,Armello,89.99,-60%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,2020 Halloween Sale,"lowest price is ARS$ 56,24 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-290340,https://store.steampowered.com/app/290340/Armello/,]
333420,Cossacks 3,89.99,-60%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-333420,https://store.steampowered.com/app/333420/Cossacks_3/,]
377860,Mushihimesama,89.99,-60%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-377860,https://store.steampowered.com/app/377860/Mushihimesama/,]
230270,N++ (NPLUSPLUS),89.99,-50%,0.04,2.2,9,5,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-230270,https://store.steampowered.com/app/230270/N_NPLUSPLUS/,]
460430,The Letter - Horror Visual Novel,89.99,-60%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,2020 Halloween Sale,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-460430,https://store.steampowered.com/app/460430/The_Letter__Horror_Visual_Novel/,]
629690,Vaporum,89.99,-60%,0.05,2.75,7,4,1.65,11.0,-80.64,-887.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-629690,https://store.steampowered.com/app/629690/Vaporum/,]
330820,2064: Read Only Memories,89.99,-60%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,X,"lowest price is ARS$ 22,49 at -90%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-330820,https://store.steampowered.com/app/330820/2064_Read_Only_Memories/,]
783190,Sin Slayers,89.99,-50%,0.05,2.75,7,4,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-783190,https://store.steampowered.com/app/783190/Sin_Slayers/,]
650440,Warbanners,89.99,-60%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-650440,https://store.steampowered.com/app/650440/Warbanners/,]
41800,Gratuitous Space Battles,89.99,-50%,0.04,2.2,10,5,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-41800,https://store.steampowered.com/app/41800/Gratuitous_Space_Battles/,]
584370,The Trail: Frontier Challenge,89.99,-50%,0.04,2.2,10,5,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-584370,https://store.steampowered.com/app/584370/The_Trail_Frontier_Challenge/,]
497850,8-Bit Hordes,89.99,-50%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-497850,https://store.steampowered.com/app/497850/8Bit_Hordes/,]
494100,ENIGMA:,89.99,-50%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-494100,https://store.steampowered.com/app/494100/ENIGMA/,]
386970,Memory's Dogma CODE:01,89.99,-50%,0.05,2.75,7,4,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-386970,https://store.steampowered.com/app/386970/Memorys_Dogma_CODE01/,]
429620,Dungeon Rushers,89.99,-50%,0.04,2.2,10,5,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-429620,https://store.steampowered.com/app/429620/Dungeon_Rushers/,]
610310,Star Story: The Horizon Escape,89.99,-55%,0.04,2.2,10,5,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-610310,https://store.steampowered.com/app/610310/Star_Story_The_Horizon_Escape/,]
330100,BossConstructor,89.99,-50%,0.05,2.75,7,4,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-330100,https://store.steampowered.com/app/330100/BossConstructor/,]
328270,Leviathan: The Last Day of the Decade,89.99,-50%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-328270,https://store.steampowered.com/app/328270/Leviathan_The_Last_Day_of_the_Decade/,]
810640,Radiis,89.99,-50%,0.04,2.2,9,5,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-810640,https://store.steampowered.com/app/810640/Radiis/,]
317280,Solstice,89.99,-60%,0.05,2.75,8,4,1.65,11.0,-80.64,-887.04,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-317280,https://store.steampowered.com/app/317280/Solstice/,]
451760,Highway Blossoms,95.99,-40%,0.11,6.05,5,3,2.72,18.14,-80.56,-886.16,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-451760,https://store.steampowered.com/app/451760/Highway_Blossoms/,]
578900,Demonheart,99.99,-50%,0.14,7.7,5,3,3.46,23.1,-80.34,-883.74,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-578900,https://store.steampowered.com/app/578900/Demonheart/,]
765870,Leisure Suit Larry - Wet Dreams Don't Dry,98.99,-70%,0.05,2.75,15,8,3.3,22.0,-80.28,-883.08,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-765870,https://store.steampowered.com/app/765870/Leisure_Suit_Larry__Wet_Dreams_Dont_Dry/,]
501300,What Remains of Edith Finch,89.99,-60%,0.07,3.85,6,3,1.73,11.55,-80.16,-881.76,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-501300,https://store.steampowered.com/app/501300/What_Remains_of_Edith_Finch/,]
312560,Xanadu Next,89.99,-50%,0.07,3.85,6,3,1.73,11.55,-80.16,-881.76,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-312560,https://store.steampowered.com/app/312560/Xanadu_Next/,]
879420,Agony UNRATED,89.99,-50%,0.07,3.85,6,3,1.73,11.55,-80.16,-881.76,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-879420,https://store.steampowered.com/app/879420/Agony_UNRATED/,]
469720,Monsters' Den: Godfall,89.99,-50%,0.07,3.85,5,3,1.73,11.55,-80.16,-881.76,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-469720,https://store.steampowered.com/app/469720/Monsters_Den_Godfall/,]
762610,Russian Subway Dogs,89.99,-50%,0.07,3.85,5,3,1.73,11.55,-80.16,-881.76,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-762610,https://store.steampowered.com/app/762610/Russian_Subway_Dogs/,]
820610,Ages of Mages: The last keeper,89.99,-40%,0.07,3.85,6,3,1.73,11.55,-80.16,-881.76,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-820610,https://store.steampowered.com/app/820610/Ages_of_Mages_The_last_keeper/,]
435360,Campus Notes - forget me not.,89.99,-40%,0.07,3.85,6,3,1.73,11.55,-80.16,-881.76,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-435360,https://store.steampowered.com/app/435360/Campus_Notes__forget_me_not/,]
829590,CryoFall,88.49,-70%,0.06,3.3,5,3,1.48,9.89,-80.08,-880.88,,X,"lowest price is ARS$ 73,74 at -75%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-829590,https://store.steampowered.com/app/829590/CryoFall/,]
384300,CPUCores :: Maximize Your FPS,88.19,-51%,0.06,3.3,6,3,1.48,9.89,-79.78,-877.58,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-384300,https://store.steampowered.com/app/384300/CPUCores__Maximize_Your_FPS/,]
638160,Moero Chronicle,90.99,-30%,0.08,4.4,5,3,1.98,13.2,-79.77,-877.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-638160,https://store.steampowered.com/app/638160/Moero_Chronicle/,]
347830,Fairy Fencer F,90.99,-30%,0.06,3.3,8,4,1.98,13.2,-79.77,-877.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-347830,https://store.steampowered.com/app/347830/Fairy_Fencer_F/,]
753420,Dungreed,87.09,-33%,0.04,2.2,8,4,1.32,8.8,-79.61,-875.71,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-753420,https://store.steampowered.com/app/753420/Dungreed/,]
345430,The Cursed Forest,93.49,-45%,0.06,3.3,9,5,2.47,16.5,-79.45,-873.95,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-345430,https://store.steampowered.com/app/345430/The_Cursed_Forest/,]
854860,Cows VS Vikings,86.24,-25%,0.05,2.75,6,3,1.23,8.25,-79.22,-871.42,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-854860,https://store.steampowered.com/app/854860/Cows_VS_Vikings/,]
472870,Higurashi When They Cry Hou - Ch.3 Tatarigoroshi,97.49,-35%,0.1,5.5,8,4,3.3,22.0,-78.78,-866.58,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-472870,https://store.steampowered.com/app/472870/Higurashi_When_They_Cry_Hou__Ch3_Tatarigoroshi/,]
332200,Axiom Verge,89.99,-60%,0.04,2.2,11,6,1.98,13.2,-78.77,-866.46,,X,new highest discount,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-332200,https://store.steampowered.com/app/332200/Axiom_Verge/,]
744060,Groove Coaster,89.99,-60%,0.06,3.3,8,4,1.98,13.2,-78.77,-866.46,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-744060,https://store.steampowered.com/app/744060/Groove_Coaster/,]
589500,Shovel Knight: Shovel of Hope,89.99,-50%,0.08,4.4,6,3,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-589500,https://store.steampowered.com/app/589500/Shovel_Knight_Shovel_of_Hope/,]
314180,Deathsmiles,89.99,-60%,0.08,4.4,6,3,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-314180,https://store.steampowered.com/app/314180/Deathsmiles/,]
378770,ESCHATOS,89.99,-50%,0.06,3.3,8,4,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-378770,https://store.steampowered.com/app/378770/ESCHATOS/,]
293680,Cinders,89.99,-60%,0.08,4.4,6,3,1.98,13.2,-78.77,-866.46,,X,"lowest price is ARS$ 44,99 at -80%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-293680,https://store.steampowered.com/app/293680/Cinders/,]
560250,Galaxy Girls,89.99,-50%,0.08,4.4,6,3,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-560250,https://store.steampowered.com/app/560250/Galaxy_Girls/,]
1007400,Alien Shooter 2 - The Legend,89.99,-50%,0.08,4.4,5,3,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-1007400,https://store.steampowered.com/app/1007400/Alien_Shooter_2__The_Legend/,]
211050,Battle vs Chess,89.99,-60%,0.04,2.2,12,6,1.98,13.2,-78.77,-866.46,,X,"lowest price is ARS$ 33,74 at -85%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-211050,https://store.steampowered.com/app/211050/Battle_vs_Chess/,]
740550,Record of Agarest War Mariage,89.99,-50%,0.08,4.4,6,3,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-740550,https://store.steampowered.com/app/740550/Record_of_Agarest_War_Mariage/,]
382380,The Amber Throne,89.99,-50%,0.08,4.4,6,3,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-382380,https://store.steampowered.com/app/382380/The_Amber_Throne/,]
356530,The Confines Of The Crown,89.99,-60%,0.08,4.4,5,3,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-356530,https://store.steampowered.com/app/356530/The_Confines_Of_The_Crown/,]
545600,Vigilantes,89.99,-50%,0.06,3.3,7,4,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-545600,https://store.steampowered.com/app/545600/Vigilantes/,]
726950,Dark Rose Valkyrie,89.99,-60%,0.06,3.3,7,4,1.98,13.2,-78.77,-866.46,,-,-,-,-,https://www.steamcardexchange.net/index.php?gamepage-appid-726950,https://store.steampowered.com/app/726950/Dark_Rose_Valkyrie/,]
559100,Phantom Doctrine,87.99,-80%,0.04,2.2,9,5,1.65,11.0,-78.64,-865.04,,X,"lowest price is ARS$ 66,00 at -85%",18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-559100,https://store.steampowered.com/app/559100/Phantom_Doctrine/,]
360830,Yooka-Laylee,87.99,-80%,0.05,2.75,8,4,1.65,11.0,-78.64,-865.04,,X,Product is priced on par with lowest recorded price,18 hours ago,in 5 days,https://www.steamcardexchange.net/index.php?gamepage-appid-360830,https://store.steampowered.com/app/360830/YookaLaylee/,]
